benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256
roomsim,claude-sonnet-4.5,mpi,4,2400000.0,19800.0,2300000.0,286.0,812.38,224,88,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_mpi_r4,2419800.0,,
roomsim,claude-sonnet-4.5,mpi,5,1100000.0,16200.0,1000000.0,194.0,687.61,211,63,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_mpi_r5,1116200.0,,
roomsim,claude-sonnet-4.5,omp,1,1100000.0,9900.0,1000000.0,198.461,233.67,35,12,"",5,"",true,5823.0;6467.0;6495.0;6471.0;5931.0,6467.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_omp_r1,1109900.0,6.341284414753318;6.994671166874468;6.996682815253735;6.99280334636569;6.442680883221328,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,claude-sonnet-4.5,omp,2,1100000.0,10000.0,1100000.0,195.99099999999999,230.63,30,14,"",5,"",true,4332.0;4391.0;4344.0;4321.0;4443.0,4344.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_omp_r2,1110000.0,4.825618157163262;4.875535896979272;4.826600679196417;4.825492679141462;4.927200665697455,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,claude-sonnet-4.5,omp,3,884200.0,7800.0,852500.0,128.14,152.41,26,11,"",5,"",true,5727.0;5730.0;5762.0;6295.0;5735.0,5735.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_omp_r3,892000.0,6.242837822064757;6.24400863237679;6.295087995938957;6.797554201446474;6.245073037222028,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,claude-sonnet-4.5,omp,4,1500000.0,12800.0,1400000.0,209.915,274.74,47,16,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.64850000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_omp_r4,1512800.0,,
roomsim,claude-sonnet-4.5,omp,5,790900.0,7600.0,758900.0,122.0,236.94,28,12,"",5,"",true,6525.0;6565.0;6472.0;6492.0;6552.0,6525.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_claude-sonnet-4.5_omp_r5,798500.0,7.044264853931963;7.097757806070149;6.996363837271929;6.9946427047252655;7.095828144811094,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,cuda,1,4800000.0,50600.0,4700000.0,,591.24,515,238,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.61600000000000000e+03',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_cuda_r1,4850600.0,,
roomsim,deepseek-v4-flash,cuda,2,3300000.0,43100.0,3200000.0,,478.66,590,276,"",5,"",true,26159.0;26130.0;26207.0;25972.0;26162.0,26159.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_cuda_r2,3343100.0,27.02674684021622;26.97779562138021;27.07687765173614;26.82779964618385;27.027673772536218,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,cuda,3,4600000.0,43200.0,4500000.0,,544.95,550,227,"",5,"",true,25628.0;25485.0;25663.0;25884.0;25647.0,25647.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_cuda_r3,4643200.0,27.027274692431092;26.87696334440261;27.077333708293736;27.27748492732644;27.02651229687035,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,cuda,4,8300000.000000001,91100.0,8199999.999999999,,1171.09,679,509,"",5,"",false,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_cuda_r4,8391100.0,27.42819599248469,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,cuda,5,1600000.0,52100.0,1600000.0,,476.36,580,452,"",5,"",true,25260.0;25504.0;25459.0;26288.0;25366.0,25459.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_cuda_r5,1652100.0,26.677242189645767;26.87790503539145;26.876978267915547;27.679305038414896;26.727409270592034,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,hybrid,1,6300000.0,75300.0,6300000.0,,919.26,980,231,"",5,"",true,6244.0;6252.0;6345.0;6506.0;6382.0,6345.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_hybrid_r1,6375300.0,10.941174214705825;10.941187577322125;11.04283249285072;11.090704834088683;11.041351866908371,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,hybrid,2,4000000.0,49000.0,4000000.0,,645.63,757,167,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 6.61700000000000000e+03',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_hybrid_r2,4049000.0,,
roomsim,deepseek-v4-flash,hybrid,3,2700000.0,55800.0,2600000.0,,803.63,448,144,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.60300000000000000e+03',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_hybrid_r3,2755800.0,,
roomsim,deepseek-v4-flash,hybrid,4,4300000.0,62600.0,4200000.0,,724.45,560,256,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_hybrid_r4,4362600.0,,
roomsim,deepseek-v4-flash,hybrid,5,1900000.0,48400.0,1800000.0,,613.87,464,124,"",5,"",false,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_hybrid_r5,1948400.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,mpi,1,3300000.0,35500.0,3200000.0,,470.72,224,88,"",5,"",true,5440.0;5414.0;5425.0;5398.0;5469.0,5425.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_mpi_r1,3335500.0,17.952579081989825;17.60114078130573;17.80145618133247;17.903488227166235;18.00381799414754,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,mpi,2,2100000.0,40700.0,2000000.0,,462.17,388,246,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_mpi_r2,2140700.0,,
roomsim,deepseek-v4-flash,mpi,3,2200000.0,41400.0,2200000.0,,499.3,356,215,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_mpi_r3,2241400.0,,
roomsim,deepseek-v4-flash,mpi,4,2000000.0,40500.0,2000000.0,,962.63,303,156,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.63050000000000000e+03',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_mpi_r4,2040500.0,,
roomsim,deepseek-v4-flash,mpi,5,1600000.0,38000.0,1500000.0,,483.19,298,173,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_mpi_r5,1638000.0,,
roomsim,deepseek-v4-flash,omp,1,698800.0,13600.0,664800.0,,143.96,20,11,"",5,"",true,4149.0;4143.0;4130.0;4148.0;4137.0,4143.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_omp_r1,712400.0,4.62583262193948;4.624853943474591;4.625213230960071;4.625145490281284;4.625633556395769,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,omp,2,535300.0,14700.0,505000.0,,185.26,20,12,"",5,"",true,6569.0;6542.0;6576.0;6555.0;6506.0,6555.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_omp_r2,550000.0,7.079864944331348;7.032234787009656;7.0793134132400155;7.029455045238137;6.978575572371483,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,omp,3,1000000.0,15500.0,977000.0,,294.82,14,7,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.58750000000000000e+03',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_omp_r3,1015500.0,,
roomsim,deepseek-v4-flash,omp,4,565000.0,16100.000000000002,533900.0,,192.06,23,11,"",5,"",true,4140.0;4142.0;4667.0;4710.0;4795.0,4667.0,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_omp_r4,581100.0,4.625524017028511;4.624687721021473;5.178562553599477;5.226177039556205;5.294191221706569,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,deepseek-v4-flash,omp,5,788000.0,17100.0,754600.0,,228.51,23,11,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.62250000000000000e+03',,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/roomsim_deepseek-v4-flash_omp_r5,805100.0,,
roomsim,gemini-3-pro-preview,cuda,1,1800000.0,13700.0,1700000.0,383.489,428.72,358,108,"",5,"",true,36719.0;36300.0;36600.0;36912.0;36532.0,36600.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_cuda_r1,1813700.0,38.15174236521125;37.70064326003194;38.000924735330045;38.35149701312184;37.950122844427824,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,gemini-3-pro-preview,cuda,2,615200.0,11600.0,412300.0,219.644,638.96,430,84,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_cuda_r2/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_cuda_r2/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_cuda_r2,626800.0,,
roomsim,gemini-3-pro-preview,cuda,3,241300.0,65500.0,186900.0,623.297,654.74,0,0,"",0,Error during parallelization detection: No parallelization approach detected in source code.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_cuda_r3,306800.0,,
roomsim,gemini-3-pro-preview,cuda,4,1600000.0,17300.0,1400000.0,357.0,566.92,485,184,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.63350000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_cuda_r4,1617300.0,,
roomsim,gemini-3-pro-preview,cuda,5,2500000.0,20900.0,2200000.0,530.0,823.43,605,231,"",5,"",true,32910.0;32845.0;32768.0;32811.0;32805.0,32811.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_cuda_r5,2520900.0,34.34374737646431;34.293034105561674;34.293982421047986;34.29288139939308;34.293062563985586,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,gemini-3-pro-preview,hybrid,1,873200.0,21500.0,784000.0,308.044,335.76,544,129,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_hybrid_r1/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_hybrid_r1/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_hybrid_r1,894700.0,,
roomsim,gemini-3-pro-preview,hybrid,2,689200.0,14600.0,597900.0,252.485,262.27,503,137,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_hybrid_r2/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_hybrid_r2/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_hybrid_r2,703800.0,,
roomsim,gemini-3-pro-preview,hybrid,3,1000000.0,15800.0,931500.0,333.549,379.23,447,99,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.58750000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_hybrid_r3,1015800.0,,
roomsim,gemini-3-pro-preview,hybrid,4,2851900.0,41100.0,2467600.0,724.0,1050.67,507,200,"",2,Error during validation run: exit code 124. See validation_out_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_hybrid_r4,2893000.0,,
roomsim,gemini-3-pro-preview,hybrid,5,1600000.0,22500.0,1400000.0,586.0,798.72,411,189,"",4,Output comparison FAILED: Number of lines for object Distances does not match between validation and reference output.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_hybrid_r5,1622500.0,,
roomsim,gemini-3-pro-preview,mpi,1,1000000.0,13300.0,840300.0,272.122,317.93,242,107,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_mpi_r1,1013300.0,,
roomsim,gemini-3-pro-preview,mpi,2,191100.0,65700.0,156300.0,585.854,591.68,0,0,"",0,Error during parallelization detection: No parallelization approach detected in source code.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_mpi_r2,256800.0,,
roomsim,gemini-3-pro-preview,mpi,3,1700000.0,13000.0,1400000.0,448.32,489.46,181,71,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sample[80]: 1.15000000000000000e+01' vs 'Sample[80]: 2.10000000000000000e+01',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_mpi_r3,1713000.0,,
roomsim,gemini-3-pro-preview,mpi,4,909700.0,12000.0,750400.0,280.0,483.17,230,118,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.58750000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_mpi_r4,921700.0,,
roomsim,gemini-3-pro-preview,mpi,5,1100000.0,14800.0,967800.0,292.0,449.1,335,146,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_mpi_r5/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gemini-3-pro-preview_mpi_r5/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_mpi_r5,1114800.0,,
roomsim,gemini-3-pro-preview,omp,1,381800.0,69300.0,326000.0,649.307,667.21,11,3,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.63450000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_omp_r1,451100.0,,
roomsim,gemini-3-pro-preview,omp,2,1000000.0,7300.0,851200.0,252.682,337.24,80,69,"",5,"",true,4120.0;4113.0;4111.0;4106.0;4110.0,4111.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_omp_r2,1007300.0,4.625412975437939;4.625043109059334;4.624879041686654;4.574685827828944;4.625361064448953,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,gemini-3-pro-preview,omp,3,983900.0,5400.0,890800.0,267.635,290.48,34,23,"",5,"",true,5629.0;5647.0;5638.0;5629.0;5637.0,5637.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_omp_r3,989300.0,6.139607220888138;6.141361861489713;6.14229032676667;6.14094630908221;6.1420858427882195,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,gemini-3-pro-preview,omp,4,1100000.0,8100.0,964400.0,299.0,603.2,66,45,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.58750000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_omp_r4,1108100.0,,
roomsim,gemini-3-pro-preview,omp,5,1049300.0,10800.0,928000.0,230.0,369.12,60,60,"",4,Output comparison FAILED: Numeric value mismatch for object Distances: 'Sum: 5.69950000000000000e+03' vs 'Sum: 5.58750000000000000e+03',,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gemini-3-pro-preview_omp_r5,1060100.0,,
roomsim,gpt-4.1,cuda,1,1000000.0,9400.0,906500.0,96.532,108.47,103,55,"",1,Error during validation build: Configure failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_cuda_r1/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_cuda_r1/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gpt-4.1_cuda_r1,1009400.0,,
roomsim,gpt-4.1,cuda,2,448200.0,4800.0,392600.0,56.0,67.87,146,67,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_cuda_r2/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_cuda_r2/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gpt-4.1_cuda_r2,453000.0,,
roomsim,gpt-4.1,cuda,3,583600.0,1100.0,444900.0,76.896,93.35,0,0,"",0,Error during parallelization detection: No parallelization approach detected in source code.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gpt-4.1_cuda_r3,584700.0,,
roomsim,gpt-4.1,cuda,4,565100.0,5500.0,377000.0,66.506,76.45,138,75,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_cuda_r4/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_cuda_r4/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gpt-4.1_cuda_r4,570600.0,,
roomsim,gpt-4.1,cuda,5,646000.0,6400.0,561700.0,99.18,114.38,131,36,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gpt-4.1_cuda_r5,652400.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
roomsim,gpt-4.1,hybrid,1,396600.0,4300.0,325800.0,76.031,84.48,41,28,"",1,Error during validation build: Configure failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_hybrid_r1/source/roomsim. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/roomsim_gpt-4.1_hybrid_r1/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/roomsim_gpt-4.1_hybrid_r1,400900.0,,
