benchmark,par_type,rank,id,median_time,ratio_to_fastest,ratio_to_previous,gap_to_previous
nbody,mpi,10,nbody_gpt-5.6-terra-xhigh_mpi_r3,5900.0,2.147797597378959,1.0102739726027397,60.0
nbody,mpi,11,nbody_gpt-5.6-terra-low_mpi_r1,5903.0,2.1488896978522023,1.0005084745762711,3.0
nbody,mpi,12,nbody_qwen3.7-plus_mpi_r4,5906.0,2.149981798325446,1.000508216161274,3.0
nbody,mpi,13,nbody_gpt-5.6-sol-medium_mpi_r2,5910.0,2.1514379322897708,1.0006772773450727,4.0
nbody,mpi,14,nbody_gpt-5.2-codex_mpi_r1,5915.0,2.1532580997451767,1.0008460236886634,5.0
nbody,mpi,15,nbody_gpt-5.6-terra-xhigh_mpi_r1,5918.0,2.15435020021842,1.0005071851225698,3.0
nbody,mpi,16,nbody_gpt-5.6-sol-medium_mpi_r1,5927.0,2.1576265016381506,1.001520784048665,9.0
nbody,mpi,17,nbody_gpt-5.6-sol-medium_mpi_r3,5929.0,2.158354568620313,1.0003374388392103,2.0
nbody,mpi,18,nbody_gpt-5.6-luna-xhigh_mpi_r5,5930.0,2.1587186021113944,1.0001686625063249,1.0
nbody,mpi,19,nbody_gpt-5.6-terra-medium_mpi_r2,5930.0,2.1587186021113944,1.0,0.0
nbody,mpi,20,nbody_gpt-5.6-sol-xhigh_mpi_r2,5932.0,2.1594466690935565,1.000337268128162,2.0
nbody,mpi,21,nbody_gpt-5.6-terra-low_mpi_r2,5932.0,2.1594466690935565,1.0,0.0
nbody,mpi,22,nbody_gpt-5.6-terra-xhigh_mpi_r4,5933.0,2.159810702584638,1.0001685772083615,1.0
nbody,mpi,23,nbody_deepseek-v4-flash_mpi_r4,5935.0,2.1605387695668004,1.0003370975897523,2.0
nbody,mpi,24,nbody_gpt-5.6-sol-low_mpi_r5,5935.0,2.1605387695668004,1.0,0.0
nbody,mpi,25,nbody_gpt-5.6-sol-low_mpi_r4,5936.0,2.160902803057881,1.00016849199663,1.0
nbody,mpi,26,nbody_gpt-5.2-codex_mpi_r2,5937.0,2.1612668365489625,1.0001684636118597,1.0
nbody,mpi,27,nbody_gpt-5.6-sol-medium_mpi_r5,5937.0,2.1612668365489625,1.0,0.0
nbody,mpi,28,nbody_gpt-5.6-terra-low_mpi_r3,5938.0,2.1616308700400437,1.0001684352366516,1.0
nbody,mpi,29,nbody_claude-opus-4.6_mpi_r1,5939.0,2.161994903531125,1.0001684068710004,1.0
nbody,mpi,30,nbody_gpt-5.6-luna-xhigh_mpi_r1,5939.0,2.161994903531125,1.0,0.0
nbody,mpi,31,nbody_claude-sonnet-4.5_mpi_r4,5940.0,2.162358937022206,1.0001683785149016,1.0
nbody,mpi,32,nbody_gpt-5.6-sol-medium_mpi_r4,5941.0,2.162722970513287,1.0001683501683503,1.0
nbody,mpi,33,nbody_gpt-5.6-sol-low_mpi_r1,5942.0,2.1630870040043684,1.0001683218313415,1.0
nbody,mpi,34,nbody_gpt-5.6-terra-xhigh_mpi_r2,5946.0,2.164543137968693,1.000673174015483,4.0
nbody,mpi,35,nbody_gpt-5.6-terra-xhigh_mpi_r5,5946.0,2.164543137968693,1.0,0.0
nbody,mpi,36,nbody_deepseek-v4-flash_mpi_r5,5948.0,2.1652712049508556,1.0003363605785403,2.0
nbody,mpi,37,nbody_gpt-5.6-luna-xhigh_mpi_r4,5951.0,2.166363305424099,1.000504371217216,3.0
nbody,mpi,38,nbody_gpt-5.6-terra-medium_mpi_r5,5952.0,2.16672733891518,1.0001680389850445,1.0
nbody,mpi,39,nbody_gpt-5.2-codex_mpi_r5,5953.0,2.1670913724062615,1.0001680107526882,1.0
nbody,mpi,40,nbody_gpt-5-mini_mpi_r2,5962.0,2.170367673825992,1.001511842768352,9.0
nbody,mpi,41,nbody_qwen3.7-plus_mpi_r2,5964.0,2.171095740808154,1.0003354579000336,2.0
nbody,mpi,42,nbody_deepseek-v4-flash_mpi_r1,6012.0,2.188569348380051,1.0080482897384306,48.0
nbody,mpi,43,nbody_qwen-3.6-27B-udq4_mpi_r2,6098.0,2.2198762286130322,1.0143047238855623,86.0
nbody,mpi,44,nbody_gpt-5.6-sol-xhigh_mpi_r4,9599.0,3.4943574808882416,1.574122663168252,3501.0
nbody,mpi,45,nbody_gpt-5.6-sol-xhigh_mpi_r5,9682.0,3.5245722606479797,1.0086467340347953,83.0
nbody,mpi,46,nbody_gpt-5.6-terra-medium_mpi_r4,9687.0,3.5263924281033856,1.0005164222268126,5.0
nbody,mpi,47,nbody_gpt-5.6-luna-xhigh_mpi_r2,9697.0,3.5300327630141974,1.0010323113451016,10.0
nbody,mpi,48,nbody_gpt-5.6-luna-xhigh_mpi_r3,9720.0,3.5384055333090645,1.0023718675879139,23.0
nbody,mpi,49,nbody_claude-opus-4.6_mpi_r3,9757.0,3.551874772479068,1.00380658436214,37.0
nbody,mpi,50,nbody_gpt-5.6-luna-low_mpi_r4,9762.0,3.553694939934474,1.0005124525981346,5.0
nbody,mpi,51,nbody_gemini-3-pro-preview_mpi_r4,9771.0,3.5569712413542045,1.000921942224954,9.0
nbody,mpi,52,nbody_gpt-5-mini_mpi_r4,9784.0,3.5617036767382597,1.001330467710572,13.0
nbody,mpi,53,nbody_gpt-5.6-luna-low_mpi_r1,9787.0,3.5627957772115035,1.000306623058054,3.0
nbody,mpi,54,nbody_deepseek-v4-flash_mpi_r2,9791.0,3.564251911175828,1.0004087054255646,4.0
nbody,mpi,55,nbody_gpt-5.6-luna-medium_mpi_r3,9798.0,3.5668001456133966,1.0007149422939434,7.0
nbody,mpi,56,nbody_gpt-5.6-terra-low_mpi_r4,9799.0,3.5671641791044775,1.0001020616452336,1.0
nbody,mpi,57,nbody_qwen-3.6-27B-udq4-pi-t_mpi_r3,9802.0,3.5682562795777213,1.000306153689152,3.0
nbody,mpi,58,nbody_gpt-5.6-luna-low_mpi_r3,9805.77,3.5696286858390973,1.0003846153846154,3.7700000000004366
nbody,mpi,59,nbody_gpt-5.6-luna-low_mpi_r5,9810.0,3.5711685475063706,1.000431378667866,4.229999999999563
nbody,mpi,60,nbody_gpt-5.2-codex_mpi_r3,9811.0,3.571532580997452,1.0001019367991846,1.0
nbody,mpi,61,nbody_claude-sonnet-4.5_mpi_r1,9812.0,3.571896614488533,1.0001019264091326,1.0
nbody,mpi,62,nbody_gpt-5.6-terra-medium_mpi_r3,9812.0,3.571896614488533,1.0,0.0
nbody,mpi,63,nbody_gpt-5.6-luna-medium_mpi_r1,9815.0,3.5729887149617765,1.0003057480635955,3.0
nbody,mpi,64,nbody_qwen-3.6-27B-udq4_mpi_r1,9816.0,3.5733527484528578,1.0001018848700969,1.0
nbody,mpi,65,nbody_gemini-3-pro-preview_mpi_r2,9820.0,3.5748088824171824,1.0004074979625102,4.0
nbody,mpi,66,nbody_gemini-3-pro-preview_mpi_r5,9821.0,3.5751729159082637,1.00010183299389,1.0
nbody,mpi,67,nbody_gpt-5.6-sol-low_mpi_r3,9821.0,3.5751729159082637,1.0,0.0
nbody,mpi,68,nbody_claude-sonnet-4.5_mpi_r2,9825.0,3.5766290498725883,1.000407290499949,4.0
nbody,mpi,69,nbody_claude-sonnet-4.5_mpi_r5,9827.0,3.5773571168547504,1.0002035623409669,2.0
nbody,mpi,70,nbody_gpt-5.6-terra-medium_mpi_r1,9829.0,3.578085183836913,1.0002035209117737,2.0
nbody,mpi,71,nbody_claude-haiku-4.5_mpi_r4,9830.0,3.5784492173279943,1.0001017397497203,1.0
nbody,mpi,72,nbody_gpt-5.2-codex_mpi_r4,9832.0,3.5791772843101564,1.0002034587995932,2.0
nbody,mpi,73,nbody_gemini-3-pro-preview_mpi_r3,9833.0,3.5795413178012376,1.0001017087062654,1.0
nbody,mpi,74,nbody_gpt-5.2_mpi_r4,9833.0,3.5795413178012376,1.0,0.0
nbody,mpi,75,nbody_gpt-5.6-luna-low_mpi_r2,9835.0,3.5802693847834,1.0002033967253128,2.0
nbody,mpi,76,nbody_gpt-4.1_mpi_r3,9838.0,3.5813614852566436,1.0003050330452465,3.0
nbody,mpi,77,nbody_gpt-5.6-luna-medium_mpi_r4,9839.0,3.581725518747725,1.0001016466761536,1.0
nbody,mpi,78,nbody_claude-opus-4.6_mpi_r5,9844.0,3.5835456862031307,1.000508181725785,5.0
nbody,mpi,79,nbody_gpt-5.6-luna-medium_mpi_r2,9845.0,3.583909719694212,1.0001015847216579,1.0
nbody,mpi,80,nbody_qwen-3.6-27B-udq4_mpi_r3,9847.0,3.584637786676374,1.0002031488065009,2.0
nbody,mpi,81,nbody_gpt-5.6-luna-medium_mpi_r5,9849.0,3.5853658536585367,1.0002031075454454,2.0
nbody,mpi,82,nbody_gemini-3-pro-preview_mpi_r1,9854.0,3.5871860211139426,1.0005076657528682,5.0
nbody,mpi,83,nbody_gpt-5.2_mpi_r3,9863.0,3.590462322533673,1.0009133346864219,9.0
nbody,mpi,84,nbody_gpt-5.6-terra-low_mpi_r5,9875.0,3.594830724426647,1.0012166683564838,12.0
nbody,mpi,85,nbody_claude-opus-4.6_mpi_r2,9889.0,3.5999271933017836,1.0014177215189874,14.0
nbody,mpi,86,nbody_claude-haiku-4.5_mpi_r3,9890.0,3.600291226792865,1.0001011224592982,1.0
nbody,mpi,87,nbody_qwen-3.6-27B-udq4-pi-t_mpi_r5,9903.0,3.6050236621769205,1.001314459049545,13.0
nbody,mpi,88,nbody_gpt-5-mini_mpi_r1,9909.0,3.6072078631234072,1.0006058770069677,6.0
nbody,mpi,89,nbody_qwen-3.6-27B-udq4_mpi_r5,9914.0,3.609028030578813,1.0005045917852458,5.0
nbody,mpi,90,nbody_gpt-5.2_mpi_r1,9917.0,3.610120131052057,1.000302602380472,3.0
nbody,mpi,91,nbody_claude-sonnet-4.5_mpi_r3,9937.0,3.61740080087368,1.0020167389331451,20.0
nbody,mpi,92,nbody_qwen-3.6-27B-udq4_mpi_r4,9943.0,3.6195850018201674,1.0006038039649794,6.0
nbody,mpi,93,nbody_qwen-3.6-27B-udq4-pi-t_mpi_r2,11697.0,4.2580997451765565,1.1764055114150658,1754.0
nbody,mpi,94,nbody_claude-haiku-4.5_mpi_r2,11943.0,4.3476519839825265,1.0210310335983586,246.0
nbody,mpi,95,nbody_gpt-4.1_mpi_r2,12753.0,4.642519111758282,1.0678221552373774,810.0
nbody,omp,1,nbody_gpt-5.6-sol-xhigh_omp_r3,641.0,1.0,,
nbody,omp,2,nbody_gpt-5.6-sol-xhigh_omp_r5,655.0,1.0218408736349454,1.0218408736349454,14.0
nbody,omp,3,nbody_gpt-5.6-sol-medium_omp_r2,722.0,1.1263650546021842,1.1022900763358778,67.0
nbody,omp,4,nbody_gpt-5.6-sol-xhigh_omp_r2,723.0,1.1279251170046802,1.0013850415512466,1.0
nbody,omp,5,nbody_qwen3.7-plus_omp_r3,737.0,1.1497659906396256,1.0193637621023512,14.0
nbody,omp,6,nbody_gpt-5.6-sol-medium_omp_r3,744.0,1.1606864274570983,1.0094979647218454,7.0
nbody,omp,7,nbody_gpt-5.6-sol-low_omp_r5,756.0,1.1794071762870515,1.0161290322580645,12.0
nbody,omp,8,nbody_gpt-5.2_omp_r2,784.0,1.2230889235569422,1.037037037037037,28.0
nbody,omp,9,nbody_claude-opus-4.6_omp_r2,1211.0,1.889235569422777,1.5446428571428572,427.0
nbody,omp,10,nbody_gpt-5.6-sol-xhigh_omp_r4,2482.0,3.87207488299532,2.0495458298926508,1271.0
nbody,omp,11,nbody_gpt-5.6-terra-xhigh_omp_r2,2489.0,3.8829953198127924,1.0028203062046737,7.0
nbody,omp,12,nbody_gpt-5.6-sol-low_omp_r4,2492.0,3.8876755070202806,1.0012053033346726,3.0
nbody,omp,13,nbody_gemini-3-pro-preview_omp_r4,2500.0,3.9001560062402496,1.0032102728731942,8.0
nbody,omp,14,nbody_claude-haiku-4.5_omp_r4,2501.0,3.9017160686427457,1.0004,1.0
nbody,omp,15,nbody_qwen-3.6-27B-udq4_omp_r3,2513.0,3.920436817472699,1.0047980807676928,12.0
nbody,omp,16,nbody_gpt-5.6-sol-low_omp_r2,2515.0,3.923556942277691,1.0007958615200956,2.0
nbody,omp,17,nbody_gpt-5.6-terra-xhigh_omp_r4,2521.0,3.932917316692668,1.0023856858846918,6.0
nbody,omp,18,nbody_gemini-3-pro-preview_omp_r5,2523.0,3.93603744149766,1.0007933359777865,2.0
nbody,omp,19,nbody_claude-haiku-4.5_omp_r2,2526.0,3.940717628705148,1.0011890606420928,3.0
nbody,omp,20,nbody_gpt-5.6-sol-low_omp_r3,2527.0,3.9422776911076443,1.0003958828186856,1.0
nbody,omp,21,nbody_gpt-5.6-terra-medium_omp_r5,2527.0,3.9422776911076443,1.0,0.0
nbody,omp,22,nbody_gpt-5.6-terra-xhigh_omp_r3,2532.0,3.950078003120125,1.0019786307874952,5.0
nbody,omp,23,nbody_gpt-5.6-sol-medium_omp_r4,2534.0,3.953198127925117,1.0007898894154819,2.0
nbody,omp,24,nbody_gpt-5.6-luna-medium_omp_r4,2536.0,3.9563182527301093,1.000789265982636,2.0
nbody,omp,25,nbody_claude-haiku-4.5_omp_r5,2538.0,3.9594383775351014,1.000788643533123,2.0
nbody,omp,26,nbody_gpt-5.6-luna-low_omp_r4,2538.0,3.9594383775351014,1.0,0.0
nbody,omp,27,nbody_gpt-5.6-terra-xhigh_omp_r5,2541.0,3.9641185647425896,1.0011820330969268,3.0
nbody,omp,28,nbody_qwen3.7-plus_omp_r5,2541.0,3.9641185647425896,1.0,0.0
nbody,omp,29,nbody_gpt-4.1_omp_r5,2549.0,3.9765990639625586,1.0031483667847305,8.0
nbody,omp,30,nbody_qwen3.7-plus_omp_r4,2554.0,3.984399375975039,1.0019615535504118,5.0
nbody,omp,31,nbody_claude-sonnet-4.5_omp_r4,2610.0,4.071762870514821,1.0219263899765074,56.0
nbody,omp,32,nbody_gpt-5.6-terra-xhigh_omp_r1,2611.0,4.073322932917317,1.000383141762452,1.0
nbody,omp,33,nbody_gpt-5.6-luna-xhigh_omp_r4,2624.0,4.093603744149766,1.0049789352738414,13.0
nbody,omp,34,nbody_qwen-3.6-27B-udq4_omp_r2,2625.0,4.095163806552262,1.0003810975609757,1.0
nbody,omp,35,nbody_gpt-5.2-codex_omp_r3,2637.0,4.113884555382215,1.0045714285714287,12.0
nbody,omp,36,nbody_gpt-5.6-luna-medium_omp_r3,2647.0,4.129485179407176,1.0037921880925293,10.0
nbody,omp,37,nbody_gpt-5.6-terra-low_omp_r4,2648.0,4.131045241809672,1.000377786173026,1.0
nbody,omp,38,nbody_claude-opus-4.6_omp_r4,2657.0,4.145085803432138,1.0033987915407856,9.0
nbody,omp,39,nbody_gpt-5.6-luna-low_omp_r5,2660.0,4.149765990639626,1.0011290929619872,3.0
nbody,omp,40,nbody_qwen-3.6-27B-udq4_omp_r5,2660.0,4.149765990639626,1.0,0.0
nbody,omp,41,nbody_gemini-3-pro-preview_omp_r3,2666.0,4.159126365054602,1.0022556390977444,6.0
nbody,omp,42,nbody_claude-opus-4.6_omp_r5,2669.0,4.16380655226209,1.0011252813203302,3.0
nbody,omp,43,nbody_gpt-5.6-luna-medium_omp_r5,2669.0,4.16380655226209,1.0,0.0
nbody,omp,44,nbody_claude-haiku-4.5_omp_r1,2674.0,4.171606864274571,1.0018733608092918,5.0
nbody,omp,45,nbody_gpt-5.6-sol-low_omp_r1,2677.0,4.176287051482059,1.00112191473448,3.0
nbody,omp,46,nbody_gpt-5.6-sol-xhigh_omp_r1,2677.0,4.176287051482059,1.0,0.0
nbody,omp,47,nbody_gpt-5.6-luna-xhigh_omp_r3,2687.0,4.1918876755070205,1.0037355248412403,10.0
nbody,omp,48,nbody_gpt-5.6-terra-medium_omp_r4,2690.0,4.196567862714509,1.0011164867882396,3.0
nbody,omp,49,nbody_gpt-5.2-codex_omp_r1,2691.0,4.198127925117005,1.0003717472118958,1.0
nbody,omp,50,nbody_gpt-5-mini_omp_r4,2694.0,4.202808112324493,1.0011148272017838,3.0
nbody,omp,51,nbody_gpt-5.6-terra-low_omp_r5,2695.0,4.204368174726989,1.0003711952487009,1.0
nbody,omp,52,nbody_gpt-5.6-terra-medium_omp_r3,2695.0,4.204368174726989,1.0,0.0
nbody,omp,53,nbody_gemini-3-pro-preview_omp_r2,2698.0,4.209048361934477,1.001113172541744,3.0
nbody,omp,54,nbody_gpt-4.1_omp_r2,2716.0,4.237129485179407,1.0066716085989622,18.0
nbody,omp,55,nbody_qwen-3.6-27B-udq4-pi-t_omp_r4,2720.0,4.2433697347893915,1.0014727540500736,4.0
nbody,omp,56,nbody_gpt-4.1_omp_r1,2722.0,4.246489859594384,1.000735294117647,2.0
nbody,omp,57,nbody_qwen-3.6-27B-udq4_omp_r4,2729.0,4.257410296411856,1.002571638501102,7.0
nbody,omp,58,nbody_gpt-5.6-luna-low_omp_r2,2733.0,4.263650546021841,1.0014657383657017,4.0
nbody,omp,59,nbody_deepseek-v4-flash_omp_r3,2736.0,4.268330733229329,1.0010976948408343,3.0
nbody,omp,60,nbody_qwen3.7-plus_omp_r2,2739.0,4.273010920436818,1.0010964912280702,3.0
nbody,omp,61,nbody_gpt-5-mini_omp_r5,2743.0,4.279251170046802,1.0014603870025556,4.0
nbody,omp,62,nbody_gpt-5.6-luna-xhigh_omp_r5,2750.0,4.290171606864274,1.002551950419249,7.0
nbody,omp,63,nbody_gpt-5-mini_omp_r1,2754.0,4.296411856474259,1.0014545454545454,4.0
nbody,omp,64,nbody_gpt-5.6-terra-low_omp_r1,2760.0,4.305772230889236,1.0021786492374727,6.0
nbody,omp,65,nbody_gpt-4.1_omp_r3,2765.0,4.313572542901716,1.0018115942028984,5.0
nbody,omp,66,nbody_gpt-5.6-sol-medium_omp_r5,2779.0,4.335413416536661,1.0050632911392405,14.0
nbody,omp,67,nbody_gpt-5.6-sol-medium_omp_r1,2782.0,4.34009360374415,1.001079525008996,3.0
nbody,omp,68,nbody_gpt-5.6-luna-xhigh_omp_r2,2785.0,4.344773790951638,1.001078360891445,3.0
nbody,omp,69,nbody_gpt-5.6-terra-low_omp_r3,2817.0,4.394695787831513,1.0114901256732496,32.0
nbody,omp,70,nbody_qwen-3.6-27B-udq4-pi-t_omp_r2,2821.0,4.400936037441498,1.0014199503017394,4.0
nbody,omp,71,nbody_deepseek-v4-flash_omp_r1,2828.0,4.41185647425897,1.0024813895781637,7.0
nbody,omp,72,nbody_gpt-5-mini_omp_r3,2835.0,4.422776911076443,1.0024752475247525,7.0
nbody,omp,73,nbody_gemini-3-pro-preview_omp_r1,2840.0,4.430577223088924,1.001763668430335,5.0
nbody,omp,74,nbody_gpt-5.6-luna-low_omp_r3,2845.0,4.438377535101404,1.0017605633802817,5.0
nbody,omp,75,nbody_qwen-3.6-27B-udq4-pi-t_omp_r3,2851.0,4.4477379095163805,1.002108963093146,6.0
nbody,omp,76,nbody_gpt-5.2_omp_r5,2853.0,4.450858034321373,1.0007015082427217,2.0
nbody,omp,77,nbody_gpt-4.1_omp_r4,2865.0,4.469578783151326,1.0042060988433228,12.0
nbody,omp,78,nbody_gpt-5.6-luna-medium_omp_r1,2869.0,4.4758190327613105,1.0013961605584643,4.0
nbody,omp,79,nbody_gpt-5.6-luna-medium_omp_r2,2870.0,4.477379095163807,1.0003485535029628,1.0
nbody,omp,80,nbody_gpt-5.2_omp_r4,2871.0,4.478939157566303,1.0003484320557492,1.0
nbody,omp,81,nbody_gpt-5.6-luna-xhigh_omp_r1,2884.0,4.4992199687987515,1.0045280390107976,13.0
nbody,omp,82,nbody_qwen3.7-plus_omp_r1,2886.0,4.5023400936037445,1.0006934812760055,2.0
nbody,omp,83,nbody_gpt-5.2-codex_omp_r5,2917.0,4.5507020280811235,1.0107415107415108,31.0
nbody,omp,84,nbody_gpt-5.6-luna-low_omp_r1,2918.0,4.5522620904836195,1.0003428179636613,1.0
nbody,omp,85,nbody_deepseek-v4-flash_omp_r5,2939.0,4.585023400936038,1.007196710075394,21.0
nbody,omp,86,nbody_gpt-5.6-terra-medium_omp_r2,2943.0,4.591263650546022,1.0013610071452874,4.0
nbody,omp,87,nbody_gpt-5.2-codex_omp_r2,2944.0,4.592823712948518,1.000339789330615,1.0
nbody,omp,88,nbody_gpt-5.2_omp_r3,2949.0,4.600624024960998,1.0016983695652173,5.0
nbody,omp,89,nbody_deepseek-v4-flash_omp_r2,2967.0,4.6287051482059285,1.0061037639877926,18.0
nbody,omp,90,nbody_gpt-5.2_omp_r1,2976.0,4.642745709828393,1.0030333670374114,9.0
nbody,omp,91,nbody_claude-opus-4.6_omp_r3,3008.0,4.692667706708268,1.010752688172043,32.0
nbody,omp,92,nbody_claude-opus-4.6_omp_r1,3009.0,4.694227769110764,1.0003324468085106,1.0
nbody,omp,93,nbody_claude-sonnet-4.5_omp_r2,3010.0,4.69578783151326,1.0003323363243604,1.0
nbody,omp,94,nbody_gpt-5.6-terra-low_omp_r2,3012.0,4.698907956318252,1.0006644518272425,2.0
nbody,omp,95,nbody_claude-sonnet-4.5_omp_r1,3013.0,4.700468018720749,1.000332005312085,1.0
nbody,omp,96,nbody_qwen-3.6-27B-udq4_omp_r1,3015.0,4.703588143525741,1.0006637902422835,2.0
nbody,omp,97,nbody_gpt-5.6-terra-medium_omp_r1,3024.0,4.717628705148206,1.0029850746268656,9.0
nbody,omp,98,nbody_claude-sonnet-4.5_omp_r5,3025.0,4.719188767550702,1.000330687830688,1.0
nbody,omp,99,nbody_deepseek-v4-flash_omp_r4,3049.0,4.7566302652106085,1.0079338842975207,24.0
nbody,omp,100,nbody_gpt-5.2-codex_omp_r4,3152.0,4.917316692667707,1.0337815677271236,103.0
qtclustering,cuda,1,qtclustering_gpt-5.6-sol-xhigh_cuda_r2,804.0,1.0,,
qtclustering,cuda,2,qtclustering_gpt-5.6-sol-xhigh_cuda_r5,2160.0,2.6865671641791047,2.6865671641791047,1356.0
qtclustering,cuda,3,qtclustering_gpt-5.6-sol-xhigh_cuda_r4,2846.26,3.540124378109453,1.3177129629629631,686.2600000000002
qtclustering,cuda,4,qtclustering_gpt-5.6-sol-xhigh_cuda_r1,3206.0,3.987562189054726,1.1263904211140232,359.7399999999998
qtclustering,cuda,5,qtclustering_qwen3.7-plus_cuda_r5,3708.0,4.611940298507463,1.156581409856519,502.0
qtclustering,cuda,6,qtclustering_gpt-5.6-sol-medium_cuda_r3,4404.0,5.477611940298507,1.1877022653721683,696.0
qtclustering,cuda,7,qtclustering_gpt-5.6-sol-medium_cuda_r1,4708.0,5.855721393034826,1.0690281562216166,304.0
qtclustering,cuda,8,qtclustering_gpt-5.6-sol-medium_cuda_r2,4816.0,5.990049751243781,1.0229396771452846,108.0
qtclustering,cuda,9,qtclustering_gpt-5.6-sol-medium_cuda_r5,4839.0,6.018656716417911,1.0047757475083057,23.0
qtclustering,cuda,10,qtclustering_gpt-5.6-sol-xhigh_cuda_r3,4873.0,6.060945273631841,1.0070262450919611,34.0
qtclustering,cuda,11,qtclustering_gpt-5.6-luna-xhigh_cuda_r1,5491.0,6.829601990049751,1.1268212600041043,618.0
qtclustering,cuda,12,qtclustering_gpt-5.6-sol-medium_cuda_r4,5767.0,7.172885572139304,1.0502640684756874,276.0
qtclustering,cuda,13,qtclustering_gpt-5.6-terra-medium_cuda_r3,5855.0,7.282338308457711,1.015259233570314,88.0
qtclustering,cuda,14,qtclustering_gpt-5.6-sol-low_cuda_r4,5878.0,7.310945273631841,1.003928266438941,23.0
qtclustering,cuda,15,qtclustering_gpt-5.6-terra-xhigh_cuda_r1,6493.0,8.07587064676617,1.1046274242939775,615.0
qtclustering,cuda,16,qtclustering_gpt-5.6-terra-xhigh_cuda_r4,6729.0,8.369402985074627,1.0363468350531342,236.0
qtclustering,cuda,17,qtclustering_gpt-5.6-sol-low_cuda_r3,7890.0,9.813432835820896,1.1725367810967455,1161.0
qtclustering,cuda,18,qtclustering_gpt-5.6-sol-low_cuda_r5,8350.0,10.385572139303482,1.0583016476552598,460.0
qtclustering,cuda,19,qtclustering_gpt-5.6-luna-xhigh_cuda_r3,9416.0,11.711442786069652,1.1276646706586826,1066.0
qtclustering,cuda,20,qtclustering_gpt-5.6-terra-xhigh_cuda_r5,9681.0,12.041044776119403,1.0281435853865761,265.0
qtclustering,cuda,21,qtclustering_gpt-5.2_cuda_r5,13346.0,16.59950248756219,1.3785765933271357,3665.0
qtclustering,cuda,22,qtclustering_gpt-5.6-luna-xhigh_cuda_r4,14526.0,18.067164179104477,1.0884160047954443,1180.0
qtclustering,cuda,23,qtclustering_gemini-3-pro-preview_cuda_r2,19856.0,24.696517412935325,1.3669282665565194,5330.0
qtclustering,cuda,24,qtclustering_gpt-5.6-terra-xhigh_cuda_r3,20151.0,25.063432835820894,1.0148569701853345,295.0
qtclustering,cuda,25,qtclustering_claude-opus-4.6_cuda_r1,20663.0,25.700248756218905,1.0254081683291152,512.0
qtclustering,cuda,26,qtclustering_gpt-5.2_cuda_r3,25573.0,31.807213930348258,1.2376228040458792,4910.0
qtclustering,cuda,27,qtclustering_qwen3.7-plus_cuda_r1,31457.0,39.125621890547265,1.2300864192703242,5884.0
qtclustering,cuda,28,qtclustering_gpt-5.6-terra-medium_cuda_r1,33653.0,41.85696517412935,1.0698095813332487,2196.0
qtclustering,cuda,29,qtclustering_gpt-5.6-terra-xhigh_cuda_r2,33734.0,41.95771144278607,1.002406917659644,81.0
qtclustering,cuda,30,qtclustering_gpt-5.6-sol-low_cuda_r1,40361.0,50.200248756218905,1.196448686784846,6627.0
qtclustering,cuda,31,qtclustering_deepseek-v4-flash_cuda_r2,40542.0,50.42537313432836,1.0044845271425387,181.0
qtclustering,cuda,32,qtclustering_claude-opus-4.6_cuda_r3,41148.0,51.17910447761194,1.0149474618913719,606.0
qtclustering,cuda,33,qtclustering_claude-opus-4.6_cuda_r4,50108.0,62.32338308457712,1.217750558957908,8960.0
qtclustering,cuda,34,qtclustering_claude-opus-4.6_cuda_r5,51580.0,64.1542288557214,1.0293765466592162,1472.0
qtclustering,cuda,35,qtclustering_gpt-5.6-sol-low_cuda_r2,52220.0,64.95024875621891,1.0124079100426522,640.0
qtclustering,cuda,36,qtclustering_gemini-3-pro-preview_cuda_r4,70901.0,88.18532338308458,1.3577364994255074,18681.0
qtclustering,cuda,37,qtclustering_deepseek-v4-flash_cuda_r3,76985.0,95.75248756218906,1.0858097911171916,6084.0
qtclustering,hybrid,1,qtclustering_gpt-5.6-sol-xhigh_hybrid_r2,169.0,1.0,,
qtclustering,hybrid,2,qtclustering_gpt-5.6-sol-xhigh_hybrid_r1,263.0,1.5562130177514792,1.5562130177514792,94.0
qtclustering,hybrid,3,qtclustering_gpt-5.6-sol-xhigh_hybrid_r3,319.0,1.8875739644970415,1.2129277566539924,56.0
qtclustering,hybrid,4,qtclustering_gpt-5.6-sol-xhigh_hybrid_r4,362.0,2.1420118343195265,1.134796238244514,43.0
qtclustering,hybrid,5,qtclustering_gpt-5.6-terra-xhigh_hybrid_r4,572.0,3.3846153846153846,1.580110497237569,210.0
qtclustering,hybrid,6,qtclustering_gpt-5.6-luna-xhigh_hybrid_r5,657.0,3.8875739644970415,1.1486013986013985,85.0
qtclustering,hybrid,7,qtclustering_gpt-5.6-sol-low_hybrid_r4,666.0,3.940828402366864,1.0136986301369864,9.0
qtclustering,hybrid,8,qtclustering_gpt-5.6-sol-xhigh_hybrid_r5,749.0,4.431952662721893,1.1246246246246245,83.0
qtclustering,hybrid,9,qtclustering_gpt-5.6-sol-medium_hybrid_r2,851.0,5.035502958579881,1.136181575433912,102.0
qtclustering,hybrid,10,qtclustering_gpt-5.6-sol-medium_hybrid_r3,860.0,5.088757396449704,1.0105757931844888,9.0
